,Datetime,Open,High,Low,Close,Adj Close,Volume
71,2020-06-01 10:41:00-04:00,1432.300048828125,1432.574951171875,1432.1199951171875,1432.1199951171875,1432.1199951171875,796.0
72,2020-06-01 10:42:00-04:00,1432.1500244140625,1432.510009765625,1431.800048828125,1431.800048828125,1431.800048828125,1720.0
73,2020-06-01 10:43:00-04:00,1431.72998046875,1432.0,1430.52001953125,1430.52001953125,1430.52001953125,4384.0
74,2020-06-01 10:44:00-04:00,1430.9000244140625,1431.12451171875,1430.719970703125,1431.12451171875,1431.12451171875,678.0
75,2020-06-01 10:45:00-04:00,1430.56005859375,1430.8800048828125,1429.7449951171875,1430.0,1430.0,3905.0
76,2020-06-01 10:46:00-04:00,1429.864990234375,1429.9300537109375,1429.5906982421875,1429.9300537109375,1429.9300537109375,2618.0
77,2020-06-01 10:47:00-04:00,1430.25,1430.25,1428.472412109375,1428.472412109375,1428.472412109375,3006.0
78,2020-06-01 10:48:00-04:00,1428.4000244140625,1428.512939453125,1427.7674560546875,1428.1700439453125,1428.1700439453125,2916.0
79,2020-06-01 10:49:00-04:00,1428.5250244140625,1428.5250244140625,1427.97998046875,1428.3800048828125,1428.3800048828125,1526.0
80,2020-06-01 10:50:00-04:00,1427.8900146484375,1427.8900146484375,1427.3399658203125,1427.3699951171875,1427.3699951171875,2154.0
81,2020-06-01 10:51:00-04:00,1427.4000244140625,1427.98828125,1427.1700439453125,1427.97021484375,1427.97021484375,2682.0
82,2020-06-01 10:52:00-04:00,1428.6099853515625,1429.1400146484375,1428.6099853515625,1429.1400146484375,1429.1400146484375,911.0
83,2020-06-01 10:53:00-04:00,1429.530029296875,1430.0400390625,1429.530029296875,1430.0400390625,1430.0400390625,537.0
84,2020-06-01 10:54:00-04:00,1430.18994140625,1430.4200439453125,1430.1600341796875,1430.219970703125,1430.219970703125,1454.0
85,2020-06-01 10:55:00-04:00,1430.1700439453125,1430.3299560546875,1429.68994140625,1430.31005859375,1430.31005859375,1225.0
86,2020-06-01 10:56:00-04:00,1431.0849609375,1431.300048828125,1430.5,1430.5,1430.5,1866.0
87,2020-06-01 10:57:00-04:00,1430.35498046875,1430.75,1429.6700439453125,1429.6700439453125,1429.6700439453125,5754.0
88,2020-06-01 10:58:00-04:00,1430.5400390625,1430.699951171875,1430.5400390625,1430.699951171875,1430.699951171875,566.0
89,2020-06-01 10:59:00-04:00,1430.6400146484375,1431.25,1430.0799560546875,1431.25,1431.25,2714.0
90,2020-06-01 11:00:00-04:00,1431.81005859375,1431.9200439453125,1431.0,1431.0,1431.0,620.0
91,2020-06-01 11:01:00-04:00,1430.739990234375,1430.739990234375,1430.030029296875,1430.7099609375,1430.7099609375,2645.0
92,2020-06-01 11:02:00-04:00,1431.3699951171875,1431.3699951171875,1431.3699951171875,1431.3699951171875,1431.3699951171875,700.0
93,2020-06-01 11:03:00-04:00,1429.8599853515625,1429.8599853515625,1429.010009765625,1429.0899658203125,1429.0899658203125,1941.0
94,2020-06-01 11:04:00-04:00,1428.4100341796875,1428.9300537109375,1428.27001953125,1428.5799560546875,1428.5799560546875,1456.0
95,2020-06-01 11:05:00-04:00,1428.5751953125,1428.97998046875,1427.93994140625,1427.93994140625,1427.93994140625,1248.0
96,2020-06-01 11:06:00-04:00,1427.56494140625,1428.0421142578125,1427.010009765625,1427.135009765625,1427.135009765625,3657.0
97,2020-06-01 11:07:00-04:00,1427.125,1427.125,1427.125,1427.125,1427.125,1221.0
98,2020-06-01 11:08:00-04:00,1428.12744140625,1428.18505859375,1427.9937744140625,1428.18505859375,1428.18505859375,1392.0
99,2020-06-01 11:09:00-04:00,1428.655029296875,1429.97998046875,1428.6400146484375,1429.280029296875,1429.280029296875,2079.0
100,2020-06-01 11:10:00-04:00,1429.1500244140625,1429.97998046875,1429.030029296875,1429.22998046875,1429.22998046875,2519.0
101,2020-06-01 11:11:00-04:00,1429.7750244140625,1430.5,1429.7750244140625,1430.469970703125,1430.469970703125,3773.0
102,2020-06-01 11:12:00-04:00,1429.7950439453125,1429.7950439453125,1428.5,1429.06494140625,1429.06494140625,3358.0
103,2020-06-01 11:13:00-04:00,1429.2618408203125,1429.5,1429.0400390625,1429.31005859375,1429.31005859375,2054.0
104,2020-06-01 11:14:00-04:00,1429.3704833984375,1430.599853515625,1429.3704833984375,1430.599853515625,1430.599853515625,1638.0
105,2020-06-01 11:15:00-04:00,1429.949951171875,1430.2900390625,1429.469970703125,1429.728759765625,1429.728759765625,2190.0
106,2020-06-01 11:16:00-04:00,1429.4637451171875,1429.4637451171875,1428.5699462890625,1429.4000244140625,1429.4000244140625,862.0
107,2020-06-01 11:17:00-04:00,1429.1099853515625,1429.419921875,1428.280029296875,1428.3800048828125,1428.3800048828125,4676.0
108,2020-06-01 11:18:00-04:00,1428.0,1428.8499755859375,1428.0,1428.52001953125,1428.52001953125,4024.0
109,2020-06-01 11:19:00-04:00,1428.3800048828125,1428.3800048828125,1427.489990234375,1427.5531005859375,1427.5531005859375,5665.0
110,2020-06-01 11:20:00-04:00,1428.0400390625,1428.0699462890625,1426.5400390625,1426.6800537109375,1426.6800537109375,2124.0
111,2020-06-01 11:21:00-04:00,1426.6800537109375,1427.02001953125,1426.2049560546875,1426.864990234375,1426.864990234375,2986.0
112,2020-06-01 11:22:00-04:00,1426.52001953125,1426.7994384765625,1425.81005859375,1426.5,1426.5,2962.0
113,2020-06-01 11:23:00-04:00,1426.02001953125,1426.675048828125,1425.9599609375,1426.4813232421875,1426.4813232421875,1813.0
114,2020-06-01 11:24:00-04:00,1427.0,1427.219970703125,1426.510009765625,1426.8800048828125,1426.8800048828125,2008.0
115,2020-06-01 11:25:00-04:00,1427.0284423828125,1427.0552978515625,1426.280029296875,1426.8050537109375,1426.8050537109375,3324.0
116,2020-06-01 11:26:00-04:00,1426.030029296875,1426.77001953125,1426.030029296875,1426.4100341796875,1426.4100341796875,1776.0
117,2020-06-01 11:27:00-04:00,1426.125,1426.1700439453125,1425.800048828125,1426.1500244140625,1426.1500244140625,1714.0
118,2020-06-01 11:28:00-04:00,1426.10498046875,1427.8699951171875,1426.10498046875,1427.2554931640625,1427.2554931640625,3583.0
119,2020-06-01 11:29:00-04:00,1427.68408203125,1428.6500244140625,1427.68408203125,1428.625,1428.625,1557.0
120,2020-06-01 11:30:00-04:00,1428.550048828125,1429.2799072265625,1428.44482421875,1429.2799072265625,1429.2799072265625,2134.0
121,2020-06-01 11:31:00-04:00,1429.1199951171875,1429.1199951171875,1428.47998046875,1428.47998046875,1428.47998046875,1782.0
122,2020-06-01 11:32:00-04:00,1429.0899658203125,1429.0899658203125,1428.765380859375,1428.765380859375,1428.765380859375,1880.0
123,2020-06-01 11:34:00-04:00,1429.699951171875,1430.219970703125,1429.219970703125,1429.43994140625,1429.43994140625,3077.0
124,2020-06-01 11:35:00-04:00,1430.199951171875,1430.7572021484375,1429.6500244140625,1430.6400146484375,1430.6400146484375,2973.0
125,2020-06-01 11:36:00-04:00,1431.0301513671875,1431.0301513671875,1430.0732421875,1430.6099853515625,1430.6099853515625,535.0
126,2020-06-01 11:37:00-04:00,1430.6400146484375,1431.741943359375,1429.6600341796875,1431.18994140625,1431.18994140625,2866.0
127,2020-06-01 11:38:00-04:00,1431.449951171875,1431.449951171875,1431.3199462890625,1431.4200439453125,1431.4200439453125,756.0
128,2020-06-01 11:39:00-04:00,1431.3900146484375,1431.3900146484375,1430.9027099609375,1430.9027099609375,1430.9027099609375,2018.0
129,2020-06-01 11:40:00-04:00,1431.0,1431.0,1430.4749755859375,1430.4749755859375,1430.4749755859375,545.0
130,2020-06-01 11:41:00-04:00,1430.838623046875,1430.838623046875,1430.1800537109375,1430.18994140625,1430.18994140625,2188.0
131,2020-06-01 11:42:00-04:00,1430.4100341796875,1432.050048828125,1430.4100341796875,1431.8499755859375,1431.8499755859375,3355.0
132,2020-06-01 11:43:00-04:00,1431.8299560546875,1431.9100341796875,1431.8299560546875,1431.9100341796875,1431.9100341796875,831.0
133,2020-06-01 11:44:00-04:00,1432.0205078125,1432.0205078125,1431.43994140625,1431.7900390625,1431.7900390625,5283.0
134,2020-06-01 11:45:00-04:00,1431.75,1431.989990234375,1431.52001953125,1431.989990234375,1431.989990234375,1159.0
135,2020-06-01 11:46:00-04:00,1431.5400390625,1431.5400390625,1431.1671142578125,1431.1671142578125,1431.1671142578125,3769.0
136,2020-06-01 11:47:00-04:00,1431.3699951171875,1431.52001953125,1431.18994140625,1431.4200439453125,1431.4200439453125,1491.0
137,2020-06-01 11:48:00-04:00,1431.82177734375,1431.9549560546875,1431.719970703125,1431.8699951171875,1431.8699951171875,2450.0
138,2020-06-01 11:49:00-04:00,1431.6300048828125,1431.7398681640625,1431.3399658203125,1431.4200439453125,1431.4200439453125,1944.0
139,2020-06-01 11:50:00-04:00,1431.3399658203125,1431.3399658203125,1430.1800537109375,1430.1800537109375,1430.1800537109375,3419.0
140,2020-06-01 11:51:00-04:00,1430.0,1430.0,1429.2801513671875,1429.4559326171875,1429.4559326171875,3960.0
141,2020-06-01 11:52:00-04:00,1429.52001953125,1429.8951416015625,1429.2650146484375,1429.2650146484375,1429.2650146484375,1991.0
142,2020-06-01 11:53:00-04:00,1429.47998046875,1429.47998046875,1428.77001953125,1428.77001953125,1428.77001953125,1304.0
143,2020-06-01 11:54:00-04:00,1428.47998046875,1429.5799560546875,1427.760009765625,1429.5799560546875,1429.5799560546875,3486.0
144,2020-06-01 11:55:00-04:00,1428.5250244140625,1429.3349609375,1428.5250244140625,1429.3349609375,1429.3349609375,430.0
145,2020-06-01 11:56:00-04:00,1429.300048828125,1429.9000244140625,1429.300048828125,1429.9000244140625,1429.9000244140625,903.0
146,2020-06-01 11:57:00-04:00,1430.010009765625,1430.010009765625,1429.6009521484375,1429.949951171875,1429.949951171875,1354.0
147,2020-06-01 11:58:00-04:00,1429.8060302734375,1429.8900146484375,1428.9749755859375,1428.9749755859375,1428.9749755859375,1906.0
148,2020-06-01 11:59:00-04:00,1429.4625244140625,1429.4625244140625,1429.4625244140625,1429.4625244140625,1429.4625244140625,511.0
149,2020-06-01 12:00:00-04:00,1429.06005859375,1429.06005859375,1428.469970703125,1428.469970703125,1428.469970703125,822.0
150,2020-06-01 12:01:00-04:00,1428.520751953125,1428.8349609375,1427.69482421875,1427.9599609375,1427.9599609375,2113.0
151,2020-06-01 12:02:00-04:00,1428.0,1428.55419921875,1427.760009765625,1428.55419921875,1428.55419921875,3423.0
152,2020-06-01 12:03:00-04:00,1429.375,1429.5029296875,1429.2545166015625,1429.5029296875,1429.5029296875,1166.0
153,2020-06-01 12:04:00-04:00,1429.7900390625,1430.9998779296875,1429.7900390625,1430.6300048828125,1430.6300048828125,911.0
154,2020-06-01 12:05:00-04:00,1430.9000244140625,1431.364990234375,1430.4649658203125,1431.300048828125,1431.300048828125,2311.0
155,2020-06-01 12:06:00-04:00,1430.510009765625,1430.7449951171875,1429.6300048828125,1430.2000732421875,1430.2000732421875,1783.0
156,2020-06-01 12:07:00-04:00,1430.9998779296875,1430.9998779296875,1429.75,1429.9619140625,1429.9619140625,2115.0
157,2020-06-01 12:08:00-04:00,1429.97998046875,1430.0550537109375,1428.780029296875,1428.780029296875,1428.780029296875,1535.0
158,2020-06-01 12:09:00-04:00,1428.989990234375,1429.5616455078125,1428.989990234375,1429.5616455078125,1429.5616455078125,2006.0
159,2020-06-01 12:10:00-04:00,1429.4599609375,1430.0355224609375,1429.4599609375,1429.68994140625,1429.68994140625,2521.0
160,2020-06-01 12:11:00-04:00,1429.8900146484375,1430.969970703125,1429.8900146484375,1430.675048828125,1430.675048828125,2115.0
161,2020-06-01 12:12:00-04:00,1430.3699951171875,1430.3699951171875,1430.3699951171875,1430.3699951171875,1430.3699951171875,781.0
162,2020-06-01 12:13:00-04:00,1430.1600341796875,1430.530029296875,1429.969970703125,1429.969970703125,1429.969970703125,1316.0
163,2020-06-01 12:14:00-04:00,1429.72998046875,1430.030029296875,1429.72998046875,1429.7850341796875,1429.7850341796875,1665.0
164,2020-06-01 12:15:00-04:00,1430.199951171875,1430.25,1429.97998046875,1430.030029296875,1430.030029296875,1387.0
165,2020-06-01 12:16:00-04:00,1429.98828125,1430.0999755859375,1429.81005859375,1429.8199462890625,1429.8199462890625,1923.0
166,2020-06-01 12:17:00-04:00,1429.800048828125,1429.9720458984375,1429.5699462890625,1429.9720458984375,1429.9720458984375,1578.0
167,2020-06-01 12:18:00-04:00,1429.739990234375,1430.6650390625,1429.739990234375,1430.6650390625,1430.6650390625,2377.0
168,2020-06-01 12:19:00-04:00,1430.625,1431.0350341796875,1430.625,1430.99755859375,1430.99755859375,1457.0
169,2020-06-01 12:20:00-04:00,1430.68994140625,1430.7734375,1429.57275390625,1430.7734375,1430.7734375,1587.0
170,2020-06-01 12:21:00-04:00,1429.6800537109375,1430.750732421875,1429.6700439453125,1430.2646484375,1430.2646484375,1565.0
171,2020-06-01 12:22:00-04:00,1430.3299560546875,1430.4200439453125,1430.3299560546875,1430.4200439453125,1430.4200439453125,449.0
172,2020-06-01 12:23:00-04:00,1430.155029296875,1431.0909423828125,1430.155029296875,1430.3599853515625,1430.3599853515625,2909.0
173,2020-06-01 12:24:00-04:00,1430.575439453125,1431.1669921875,1430.575439453125,1431.1669921875,1431.1669921875,1022.0
174,2020-06-01 12:25:00-04:00,1430.7271728515625,1430.787353515625,1430.199951171875,1430.787353515625,1430.787353515625,1653.0
175,2020-06-01 12:26:00-04:00,1431.0,1431.0400390625,1430.38134765625,1430.8800048828125,1430.8800048828125,1797.0
176,2020-06-01 12:27:00-04:00,1431.405029296875,1431.56494140625,1431.0120849609375,1431.1700439453125,1431.1700439453125,3182.0
177,2020-06-01 12:28:00-04:00,1431.574951171875,1431.97998046875,1431.574951171875,1431.875,1431.875,4351.0
178,2020-06-01 12:29:00-04:00,1431.9549560546875,1432.8599853515625,1431.77001953125,1431.77001953125,1431.77001953125,10879.0
179,2020-06-01 12:30:00-04:00,1431.77001953125,1432.462158203125,1431.77001953125,1432.0101318359375,1432.0101318359375,2925.0
180,2020-06-01 12:31:00-04:00,1431.6182861328125,1432.5799560546875,1431.6182861328125,1432.47998046875,1432.47998046875,6380.0
181,2020-06-01 12:32:00-04:00,1432.22119140625,1432.22119140625,1432.22119140625,1432.22119140625,1432.22119140625,575.0
182,2020-06-01 12:33:00-04:00,1432.1400146484375,1432.1400146484375,1432.06005859375,1432.06005859375,1432.06005859375,517.0
183,2020-06-01 12:34:00-04:00,1432.5054931640625,1432.5054931640625,1431.300048828125,1431.4716796875,1431.4716796875,1794.0
184,2020-06-01 12:35:00-04:00,1431.25,1431.3900146484375,1431.010009765625,1431.2850341796875,1431.2850341796875,3016.0
185,2020-06-01 12:36:00-04:00,1431.050048828125,1431.2386474609375,1430.3800048828125,1430.7149658203125,1430.7149658203125,3591.0
186,2020-06-01 12:37:00-04:00,1430.4725341796875,1430.5823974609375,1430.1700439453125,1430.1700439453125,1430.1700439453125,1940.0
187,2020-06-01 12:38:00-04:00,1430.280029296875,1430.3399658203125,1430.010009765625,1430.010009765625,1430.010009765625,1423.0
188,2020-06-01 12:39:00-04:00,1430.010009765625,1430.010009765625,1428.6300048828125,1428.6300048828125,1428.6300048828125,4106.0
189,2020-06-01 12:40:00-04:00,1429.050048828125,1429.68994140625,1429.010009765625,1429.469970703125,1429.469970703125,2553.0
190,2020-06-01 12:41:00-04:00,1429.5050048828125,1430.0,1429.43505859375,1429.7862548828125,1429.7862548828125,3625.0
191,2020-06-01 12:42:00-04:00,1429.9300537109375,1429.9300537109375,1429.9300537109375,1429.9300537109375,1429.9300537109375,239.0
192,2020-06-01 12:43:00-04:00,1429.9599609375,1429.9599609375,1429.775390625,1429.8299560546875,1429.8299560546875,1294.0
193,2020-06-01 12:44:00-04:00,1429.6099853515625,1429.6099853515625,1429.0999755859375,1429.0999755859375,1429.0999755859375,1898.0
194,2020-06-01 12:45:00-04:00,1429.4591064453125,1430.25,1429.4591064453125,1430.0799560546875,1430.0799560546875,2595.0
195,2020-06-01 12:47:00-04:00,1430.1500244140625,1430.81005859375,1430.1500244140625,1430.800048828125,1430.800048828125,1592.0
196,2020-06-01 12:48:00-04:00,1430.8599853515625,1430.8599853515625,1430.8599853515625,1430.8599853515625,1430.8599853515625,335.0
197,2020-06-01 12:49:00-04:00,1430.864990234375,1430.8900146484375,1430.324951171875,1430.7049560546875,1430.7049560546875,1739.0
198,2020-06-01 12:50:00-04:00,1430.97998046875,1431.1605224609375,1430.550048828125,1430.550048828125,1430.550048828125,1964.0
199,2020-06-01 12:51:00-04:00,1430.550048828125,1430.7579345703125,1430.550048828125,1430.5699462890625,1430.5699462890625,1211.0
200,2020-06-01 12:52:00-04:00,1430.5899658203125,1430.77001953125,1430.4599609375,1430.6583251953125,1430.6583251953125,1361.0
201,2020-06-01 12:53:00-04:00,1430.969970703125,1430.969970703125,1430.449951171875,1430.5150146484375,1430.5150146484375,391.0
202,2020-06-01 12:54:00-04:00,1430.550048828125,1430.550048828125,1430.06005859375,1430.0699462890625,1430.0699462890625,1409.0
203,2020-06-01 12:55:00-04:00,1430.1925048828125,1430.3499755859375,1429.8199462890625,1429.9100341796875,1429.9100341796875,1381.0
204,2020-06-01 12:56:00-04:00,1429.8199462890625,1429.8199462890625,1429.0999755859375,1429.0999755859375,1429.0999755859375,1674.0
205,2020-06-01 12:57:00-04:00,1429.0999755859375,1429.0999755859375,1429.0999755859375,1429.0999755859375,1429.0999755859375,645.0
206,2020-06-01 12:58:00-04:00,1429.2099609375,1429.6300048828125,1429.2099609375,1429.574951171875,1429.574951171875,2017.0
207,2020-06-01 12:59:00-04:00,1429.1400146484375,1429.1400146484375,1428.6400146484375,1428.6400146484375,1428.6400146484375,2406.0
208,2020-06-01 13:00:00-04:00,1429.449951171875,1429.449951171875,1428.780029296875,1429.2891845703125,1429.2891845703125,1299.0
209,2020-06-01 13:01:00-04:00,1429.3699951171875,1429.6800537109375,1429.010009765625,1429.010009765625,1429.010009765625,1439.0
210,2020-06-01 13:02:00-04:00,1429.1881103515625,1429.1881103515625,1428.3499755859375,1429.0799560546875,1429.0799560546875,1671.0
211,2020-06-01 13:03:00-04:00,1429.0799560546875,1429.6600341796875,1429.0799560546875,1429.6600341796875,1429.6600341796875,1721.0
212,2020-06-01 13:04:00-04:00,1429.918701171875,1430.135009765625,1429.918701171875,1430.135009765625,1430.135009765625,1120.0
213,2020-06-01 13:05:00-04:00,1430.3199462890625,1430.6300048828125,1430.2149658203125,1430.6300048828125,1430.6300048828125,1009.0
